,Data,PREC,RAD,TMAX,TMIN,URMED,U
4403,2020-01-21,0.2,8779.672690000001,25.86666666666667,24.425,77.5,2.4791666666666665
4404,2020-01-22,21.800000000000004,9329.30876,22.55,21.7375,92.08695652173913,2.141666666666667
4405,2020-01-23,11.600000000000001,12019.92121,22.4375,21.458333333333332,95.02083333333333,2.1750000000000003
4406,2020-01-24,44.4,7509.879,21.745833333333334,21.220833333333335,97.4047619047619,1.9958333333333333
4407,2020-01-25,1.2000000000000002,16663.21531,24.22083333333333,23.270833333333332,87.41666666666667,1.7874999999999999
4408,2020-01-26,2.0,14153.237050000002,23.72083333333333,22.84583333333333,86.27083333333333,2.0
4409,2020-01-27,9.400000000000002,12193.437,23.358333333333334,22.554166666666664,89.79166666666667,1.5583333333333336
4410,2020-01-28,13.6,16923.70896,23.520833333333332,22.333333333333332,85.20833333333333,1.6458333333333333
4411,2020-01-29,0.2,24634.94951,24.8,23.4375,79.89583333333333,1.5791666666666666
4412,2020-01-30,0.0,24737.867,26.15416666666667,24.545833333333334,75.27083333333333,1.7958333333333334
4413,2020-01-31,0.0,24061.08886,26.083333333333332,24.270833333333332,66.77083333333333,2.3874999999999997
4414,2020-02-01,0.0,21238.015620000002,26.0125,24.116666666666664,65.8125,1.2125000000000001
4415,2020-02-02,35.4,19517.07424,25.883333333333336,23.716666666666665,73.4375,1.0333333333333334
4416,2020-02-03,0.8,18414.00037,23.950000000000003,22.1125,85.6875,1.1833333333333333
4417,2020-02-04,26.8,9682.012,22.72083333333333,21.433333333333334,94.125,0.5041666666666668
4418,2020-02-05,21.2,19255.637,23.61666666666667,22.15833333333333,88.65789473684211,0.9416666666666668
4419,2020-02-06,56.400000000000006,10673.96321,22.25833333333333,21.204166666666666,90.46428571428571,1.445833333333333
4420,2020-02-07,36.8,10992.716540000001,22.78333333333333,21.65833333333333,89.0,1.1833333333333333
4421,2020-02-08,51.4,10425.12811,21.50833333333333,20.579166666666666,89.46153846153847,1.3333333333333333
4422,2020-02-09,2.4000000000000004,15961.932579999999,22.291666666666668,21.458333333333332,84.0,1.0416666666666667
4423,2020-02-10,4.6,20804.285210000002,24.22083333333333,22.9375,86.8695652173913,1.7708333333333333
4424,2020-02-11,0.0,15556.119779999999,25.770833333333332,24.308333333333337,82.10416666666667,1.5041666666666667
4425,2020-02-12,0.0,17883.07473,25.875,24.3625,80.0625,1.4541666666666666
4426,2020-02-13,0.0,18162.427829999997,25.5625,24.083333333333332,79.58333333333333,1.0999999999999999
4427,2020-02-14,0.0,18835.207799999996,25.291666666666668,23.754166666666663,79.14583333333333,1.3541666666666667
4428,2020-02-15,18.8,16691.56141,25.116666666666664,23.508333333333336,82.95833333333333,1.3583333333333334
4429,2020-02-16,0.0,20442.77177,25.162499999999998,23.854166666666668,83.6590909090909,0.9708333333333333
4430,2020-02-17,2.2,16089.80384,25.308333333333337,23.7625,85.77083333333333,1.1125
4431,2020-02-18,0.0,20442.101880000002,25.541666666666668,24.15833333333333,79.41666666666667,2.2333333333333334
4432,2020-02-19,22.8,18672.324800000002,24.6125,22.445833333333336,83.22916666666667,1.8666666666666665
4433,2020-02-20,18.0,14181.603210000001,23.316666666666666,21.84583333333333,88.14583333333333,1.7666666666666668
4434,2020-02-21,0.0,18682.906059999998,25.3125,23.974999999999998,78.225,1.2125000000000001
4435,2020-02-22,0.6,19609.411,24.09583333333333,22.6375,85.52083333333333,0.7916666666666666
4436,2020-02-23,33.4,7390.54235,23.40416666666667,22.366666666666664,92.28571428571429,0.9666666666666667
4437,2020-02-24,2.4,8724.18272,23.225000000000005,22.058333333333337,88.67857142857143,1.1416666666666666
4438,2020-02-25,0.0,22946.454,25.108333333333334,23.599999999999998,81.5909090909091,2.4416666666666664
4439,2020-02-26,0.0,21379.617739999998,25.945833333333336,24.433333333333334,77.34782608695652,0.85
4440,2020-02-27,0.0,26119.093,26.3,24.883333333333336,75.6,1.1416666666666666
4441,2020-02-28,0.0,11458.78825,25.32916666666667,23.995833333333337,85.9375,1.2041666666666668
4442,2020-02-29,27.400000000000006,6571.2835,22.554166666666664,21.583333333333332,93.875,1.0875000000000001
4443,2020-03-01,14.8,19002.810719999998,23.933333333333337,22.23333333333333,77.375,1.0583333333333333
4444,2020-03-02,32.2,15996.202,24.09583333333333,22.820833333333336,86.94736842105263,1.3125
4445,2020-03-03,69.6,16964.909509999998,22.354166666666668,21.337500000000002,86.4,1.0416666666666667
4446,2020-03-04,26.4,12911.249,23.40416666666667,22.120833333333334,89.76470588235294,1.4625000000000001
4447,2020-03-05,21.200000000000003,9175.0756,23.041666666666668,21.90833333333333,91.5,1.0166666666666668
4448,2020-03-06,0.6000000000000001,8784.321689999999,23.22083333333333,22.504166666666663,82.36363636363636,1.4083333333333332
4449,2020-03-07,1.2000000000000002,17103.552,23.791666666666668,22.72083333333333,89.5,0.6083333333333334
4450,2020-03-08,0.4,19366.113,24.53333333333333,23.625,83.97058823529412,1.3875
4451,2020-03-09,1.0,16368.81,23.616666666666664,22.7,89.8125,1.2708333333333335
4452,2020-03-10,69.39999999999999,9111.95769,23.162499999999998,22.150000000000002,91.44117647058823,1.0583333333333333
4453,2020-03-11,2.2,18752.624,23.6375,22.854166666666668,80.27272727272727,1.5333333333333334
4454,2020-03-12,13.799999999999999,5876.30473,23.2,22.166666666666668,91.88888888888889,1.7583333333333335
4455,2020-03-13,0.4,11642.28486,22.78333333333333,21.724999999999998,91.76315789473684,1.3958333333333333
4456,2020-03-14,0.2,17953.925,24.01666666666667,23.01666666666667,84.76315789473684,2.1625
4457,2020-03-15,0.0,13449.033710000002,23.454166666666666,22.504166666666666,85.52083333333333,2.125
4458,2020-03-16,5.800000000000001,16239.42327,23.904166666666665,22.59583333333333,85.81818181818181,0.8958333333333334
4459,2020-03-17,1.6,19964.068,23.587499999999995,22.241666666666664,79.46153846153847,0.7208333333333332
4460,2020-03-18,1.5999999999999999,16430.38157,24.270833333333332,22.96666666666667,89.45833333333333,1.1041666666666667
4461,2020-03-19,0.0,16592.27978,25.34166666666667,24.091666666666665,81.80434782608695,1.0791666666666666
4462,2020-03-20,1.0,18339.825,23.904166666666665,22.29583333333333,83.27777777777777,2.1166666666666667
4463,2020-03-21,0.0,18083.569740000003,24.195833333333336,23.070833333333336,78.72222222222223,2.0166666666666666
4464,2020-03-22,0.2,15590.518530000001,23.945833333333336,22.695833333333336,88.375,1.425
4465,2020-03-23,10.799999999999999,18740.142,24.183333333333334,22.445833333333336,84.46666666666667,1.3
4466,2020-03-24,10.0,3982.4367199999997,22.099999999999998,21.570833333333336,94.15625,1.0916666666666666
4467,2020-03-25,18.0,11576.16796,22.425,21.3,87.8076923076923,1.0458333333333334
4468,2020-03-26,21.000000000000004,15612.9494,22.95416666666667,22.1375,83.53333333333333,1.8708333333333336
4469,2020-03-27,0.2,17132.921,23.533333333333335,22.566666666666666,88.16666666666667,2.1291666666666664
4470,2020-03-28,0.0,20110.87276,24.40833333333333,23.058333333333337,82.19047619047619,2.641666666666667
4471,2020-03-29,0.0,20407.049880000002,24.10833333333333,22.808333333333334,81.64583333333333,3.5
4472,2020-03-30,0.0,19055.085280000003,24.316666666666663,23.087500000000002,77.77083333333333,3.8625000000000003
4473,2020-03-31,0.0,24831.92852,24.5,23.15416666666667,77.125,2.8125
