,Data,PREC,RAD,TMAX,TMIN,URMAX,URMIN,U
4340,2019-11-19,0.0,1072.906407142857,24.82083333333333,23.48333333333333,70.58333333333333,64.95833333333333,1.4041666666666668
4341,2019-11-20,12.6,1301.9525,24.862499999999997,23.5,71.0,64.08333333333333,1.6083333333333332
4342,2019-11-21,0.0,1165.2571407142857,25.608333333333334,24.370833333333334,60.458333333333336,54.875,2.2083333333333335
4343,2019-11-22,0.0,1241.6894907142857,25.520833333333332,24.079166666666666,63.833333333333336,58.041666666666664,2.5500000000000003
4344,2019-11-23,9.4,734.6462746666667,24.6375,22.833333333333332,75.5,66.75,1.5041666666666667
4345,2019-11-24,10.4,400.2550833333333,19.441666666666666,18.7,88.54166666666667,86.125,1.5708333333333335
4346,2019-11-25,0.0,711.5150314285714,21.579166666666666,20.3625,74.29166666666667,69.79166666666667,1.5791666666666668
4347,2019-11-26,0.0,1208.552357142857,24.579166666666666,23.3875,69.16666666666667,64.875,2.3541666666666665
4348,2019-11-27,15.8,1153.5430592857142,26.395833333333332,25.09166666666667,64.75,58.625,3.475
4349,2019-11-28,38.6,763.157476,23.412500000000005,22.370833333333337,83.20833333333333,78.20833333333333,1.5916666666666668
4350,2019-11-29,0.0,800.6192750000001,22.775000000000002,21.645833333333332,73.95833333333333,69.41666666666667,1.7291666666666667
4351,2019-11-30,0.0,901.4961428571428,25.425,24.304166666666664,75.33333333333333,69.83333333333333,1.633333333333333
4352,2019-12-01,12.2,552.8860185714286,23.59166666666667,22.725000000000005,82.70833333333333,78.79166666666667,1.7291666666666667
4353,2019-12-02,0.4,954.9897407142857,24.1125,22.899999999999995,75.625,70.625,1.3333333333333333
4354,2019-12-03,0.0,1016.7297142857143,22.75,21.40833333333333,74.79166666666667,69.45833333333333,1.2874999999999999
4355,2019-12-04,0.0,1139.376142857143,25.604166666666668,24.5,67.45833333333333,62.833333333333336,2.595833333333333
4356,2019-12-05,4.6,618.7898021428572,24.51666666666667,23.45,77.125,71.91666666666667,2.4375
4357,2019-12-06,9.8,441.01104214285715,22.72083333333333,21.791666666666668,87.625,82.83333333333333,2.158333333333333
4358,2019-12-07,0.0,1170.6158485714286,24.26666666666667,23.254166666666666,76.45833333333333,71.79166666666667,1.0374999999999999
4359,2019-12-08,0.0,1057.4373457142858,25.01666666666667,23.579166666666666,63.916666666666664,57.541666666666664,1.5041666666666667
4360,2019-12-09,0.4,787.1879678571429,25.179166666666664,23.925,70.66666666666667,64.875,2.758333333333333
4361,2019-12-10,13.8,552.7000714285715,23.09583333333333,22.15833333333333,84.79166666666667,79.70833333333333,1.5916666666666668
4362,2019-12-11,29.999999999999996,567.3402142857143,22.399999999999995,21.633333333333336,86.04166666666667,82.125,1.5583333333333336
4363,2019-12-12,6.4,530.8970157142857,22.895833333333332,21.854166666666668,83.95833333333333,78.875,1.5374999999999999
4364,2019-12-13,0.0,847.0675021428572,24.733333333333334,23.59166666666667,79.16666666666667,73.33333333333333,1.3958333333333333
4365,2019-12-14,0.2,472.3020457142857,24.491666666666664,23.691666666666663,76.66666666666667,71.29166666666667,1.5166666666666668
