Nome: SAO BENTO
Codigo Estacao: 82279
Latitude: -2.67999999
Longitude: -44.71999999
Altitude: 10
Situacao: Desativada
Data Inicial: 1961-01-01
Data Final: 1963-12-30
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-06-18;null;,5;30,3;25,46;21,1;84,5;61;1,333333;
1961-06-19;null;15,5;30,9;25,84;22,4;79,25;57;,333333;
1961-06-20;null;0;30,4;25,78;22,5;78,75;60;,666667;
1961-06-21;null;0;30,4;25,8;21,4;83;63;,333333;
1961-06-22;null;0;31,4;26,1;22,4;82,75;60;,666667;
1961-06-23;null;19,1;30,6;24,66;22,4;90,5;73;0;
1961-06-24;null;6,6;30,2;25,34;21,9;93,25;85;0;
1961-06-25;null;20,2;30,4;25,82;21,9;84;65;0;
1961-06-26;null;2,2;29,4;25,18;21,6;91,25;81;0;
1961-06-27;null;10,4;30,6;25,92;21,7;86,25;70;,666667;
1961-06-28;null;0;31;26,28;22,6;84,5;73;,666667;
1961-06-29;null;0;31,2;26,8;23;81,25;63;2;
1961-06-30;null;0;30,5;26,4;23,3;79,5;59;1,333333;
1961-07-01;null;0;30,4;26,1;23;83,25;64;,333333;
1961-07-02;null;0;31,1;26,98;23,1;80,25;65;1,333333;
1961-07-03;null;0;30,4;26,26;22,8;88,75;70;0;
1961-07-04;null;13;30,2;25,86;21,9;85,5;72;0;
1961-07-05;null;0;31,2;26,36;22,5;81,5;61;1;
1961-07-06;null;0;30,8;26,26;22,7;82,5;62;,666667;
1961-07-07;null;0;31,6;26,48;22,7;77,75;58;,666667;
1961-07-08;null;0;32,2;26,22;22,4;79,25;58;,666667;
1961-07-09;null;4;31,5;26,2;23,4;82,25;61;,666667;
1961-07-10;null;10,4;31,6;26,44;22,7;83,5;67;,666667;
1961-07-11;null;4,9;30,9;26,08;22,6;85;70;1;
1961-07-12;null;0;31,1;26,44;22,9;78,5;54;1,333333;
1961-07-13;null;0;30,6;26,04;22,5;80;58;,666667;
1961-07-14;null;0;31;26,22;22,3;78,25;54;2;
1961-07-15;null;0;31;26,76;22,6;76;60;1,666667;
1961-07-16;null;0;30,9;26,3;23,4;74,75;51;1,333333;
1961-07-17;null;0;31,3;26,26;22;76,5;53;2;
1961-07-18;null;0;31,6;26,52;22,4;78,25;53;,333333;
1961-07-19;null;0;30,8;26,12;22,5;80,75;65;1,333333;
1961-07-20;null;0;31,4;25,82;21,4;78,5;56;1;
1961-07-21;null;0;32,5;26,78;22,8;76,75;54;1;
1961-07-22;null;0;30,9;25,66;21,8;80,5;57;,333333;
1961-07-23;null;0;31,4;26,12;21,4;78;55;,333333;
1961-07-24;null;0;31,9;26,1;22,4;77;54;,333333;
1961-07-25;null;0;31,4;25,36;22,4;84,25;63;0;
1961-07-26;null;,7;30;25,54;21,6;82,75;65;1;
1961-07-27;null;0;31,9;26,62;23,6;78,75;61;1;
1961-07-28;null;0;31,9;26,1;22,7;81;61;,333333;
1961-07-29;null;0;30,8;25,96;22,7;86,75;81;0;
1961-07-30;null;0;31,6;26,04;22,1;82,75;62;0;
1961-07-31;null;0;31,9;26,22;21,2;82,25;65;0;
1961-08-01;null;0;31,2;26,22;21,7;82;68;,666667;
1961-08-02;null;0;31,4;26,28;21,7;80,25;58;1;
1961-08-03;null;0;31,8;26,86;22,2;75,75;61;1,666667;
1961-08-04;null;0;31,6;26,44;22,5;78,75;64;2,666667;
1961-08-05;null;0;32;26,06;21,9;79,25;60;1;
1961-08-06;null;0;32,2;26,52;21,7;78;56;1,333333;
1961-08-07;null;0;32,1;26,48;22,3;77,75;53;1;
1961-08-08;null;0;32,6;26,64;22,6;77,5;56;1;
1961-08-09;null;0;32,1;25,86;22,2;83,75;68;1,333333;
1961-08-10;null;2,4;31,9;26,08;22,3;77,25;56;1,666667;
1961-08-11;null;0;32,9;26,72;22,5;76;49;1;
1961-08-12;null;0;32,1;26,24;22,3;76,5;54;1;
1961-08-13;null;0;31,9;25,94;21,9;78,25;59;0;
1961-08-14;null;0;32,5;26,42;21,5;76,25;50;1;
1961-08-15;null;0;32,9;26,7;22,9;75;56;1,666667;
1961-08-16;null;0;32,9;27,2;22,7;73,75;54;2;
1961-08-17;null;0;32,9;26,28;22,7;79,25;56;0;
1961-08-18;null;0;33;26,4;22,4;78,5;60;1;
1961-08-19;null;0;31,2;25,8;22;77,5;56;2,666667;
1961-08-20;null;0;31,4;26,02;22,1;75,75;56;1,666667;
1961-08-21;null;0;32,6;26,34;21,7;74,5;54;1;
1961-08-22;null;0;31,9;26,26;22,9;76,75;58;1;
1961-08-23;null;0;31,9;25,84;21,4;78,75;62;,666667;
1961-08-24;null;0;32,1;26,28;22,7;77,5;60;2,666667;
1961-08-25;null;0;32,2;26,7;22,7;78,75;64;2,666667;
1961-08-26;null;0;31,4;26;22,9;80;60;2;
1961-08-27;null;0;31,8;26,1;22,4;76;60;2,666667;
1961-08-28;null;0;32,4;26,26;21,9;74,75;55;1,666667;
1961-08-29;null;0;31,9;26;21,5;76;58;3;
1961-08-30;null;0;32,6;26,1;21,6;75;51;1,333333;
1961-08-31;null;0;32,9;26,42;21,8;74;54;1,333333;
1961-09-01;null;0;34;26,88;22,1;76,75;55;2;
1961-09-02;null;0;33,1;27,06;23;74;53;3;
1961-09-03;null;0;32,6;26,52;22,9;76;55;2,666667;
1961-09-04;null;0;32,4;26,52;22,8;73,75;53;3;
1961-09-05;null;0;32,9;26,76;22,7;74,25;55;3,666667;
1961-09-06;null;0;32;26,66;22,2;73,5;59;3;
1961-09-07;null;0;32,7;26,42;22,4;75;55;2,666667;
1961-09-08;null;0;33,1;26,5;21,4;73,5;54;3;
1961-09-09;null;0;32,9;26,62;23,1;76,5;53;2;
1961-09-10;null;0;32;26,18;21,5;76;59;2;
1961-09-11;null;0;32,2;26,14;21,7;75;62;3,666667;
1961-09-12;null;0;32,2;26,22;21,7;73;50;2,666667;
1961-09-13;null;0;32,4;26,08;21,2;77,25;60;2;
1961-09-14;null;0;33;26,7;21,7;72,5;49;1,666667;
1961-09-15;null;0;32,6;26,34;22,2;76,5;58;,333333;
1961-09-16;null;0;32,8;26,3;22,5;77,5;58;2,666667;
1961-09-17;null;0;32,6;26,26;21,7;75,25;55;4;
1961-09-18;null;0;32,7;26,72;21,9;75,75;57;3;
1961-09-19;null;0;32,2;26,46;21,5;78,5;61;2,666667;
1961-09-20;null;0;31,8;26,42;21,7;76;62;2,333333;
1961-09-21;null;0;33,2;26,84;22,6;74,25;56;2,666667;
1961-09-22;null;0;34,2;27,02;21,8;70,5;46;3;
1961-09-23;null;0;32,1;26,6;22,5;76,75;62;3;
1961-09-24;null;0;33,2;27,08;23,5;77,75;60;3,666667;
1961-09-25;null;0;35,1;27,56;22;73,75;55;1,333333;
1961-09-26;null;10;33,4;26,42;21,5;77,5;53;,333333;
1961-09-27;null;0;32;26,34;22,7;79,75;60;4;
1961-09-28;null;0;32,4;26,06;22;80,25;64;2;
1961-09-29;null;0;33,4;26,6;22,4;77;54;2;
1961-09-30;null;0;32,4;26,26;21,9;78;59;3,333333;
1961-10-01;null;0;33;26,64;22;77,5;56;,666667;
1961-10-02;null;0;32,6;26,66;22,5;75;57;2;
1961-10-03;null;0;31,9;26,12;22,1;74,75;59;2,333333;
1961-10-04;null;0;33,8;26,82;21,7;74,5;55;2;
1961-10-05;null;0;34,4;27,62;22,6;73;49;3;
1961-10-06;null;0;33,4;26,86;22,8;77,5;55;1,333333;
1961-10-07;null;0;33,4;26,86;22,8;73,75;51;2,333333;
1961-10-08;null;0;33,4;27,04;22,8;75,75;52;2,666667;
1961-10-09;null;0;33;27,04;22,4;71,25;52;3,666667;
1961-10-10;null;0;31,2;26,64;22,7;74,5;61;4;
1961-10-11;null;0;33,4;26,88;22;72,25;55;3,333333;
1961-10-12;null;0;34,1;27,28;23;73,5;58;3;
1961-10-13;null;0;33,6;27,12;22,5;73,25;54;4,333333;
1961-10-14;null;0;33,4;27;22,7;73,25;55;3,333333;
1961-10-15;null;0;34,6;27,72;22,4;68,5;50;3;
1961-10-16;null;0;35,1;27,7;23,6;67,25;44;3;
1961-10-17;null;0;33,4;27,24;22,4;73,75;57;3,666667;
1961-10-18;null;0;33,6;26,94;21,9;73,25;57;4,333333;
1961-10-19;null;0;33,6;26,84;22,1;73,25;55;3;
1961-10-20;null;0;33,6;27,16;22,7;73,25;58;1,333333;
1961-10-21;null;0;33,2;27,56;23,3;73;56;3,333333;
1961-10-22;null;0;33,1;27,14;23,2;71;51;4,333333;
1961-10-23;null;0;33,4;27,44;24;72,5;58;3;
1961-10-24;null;0;33,4;27,24;23,4;73;56;3;
1961-10-25;null;0;32,2;26,82;22,7;73,75;57;2,666667;
1961-10-26;null;0;33,6;26,9;22,5;72,5;50;2,666667;
1961-10-27;null;0;32,9;26,78;21,6;74;58;2,333333;
1961-10-28;null;0;33,5;27,46;23,4;73,5;51;2,333333;
1961-10-29;null;0;32,6;27,62;24,4;71;52;3,666667;
1961-10-30;null;0;32,6;26,46;23,3;72,5;54;2,666667;
1961-10-31;null;0;33,4;26,96;21,7;75,25;59;3,333333;
1961-11-01;null;0;33,9;27,2;22,7;74;50;3,333333;
1961-11-02;null;0;35,9;28,18;23,4;69,25;44;2,666667;
1961-11-03;null;0;34;27,08;22,2;73;55;,666667;
1961-11-04;null;0;33,2;27,1;22,5;74,75;54;2;
